2024-04-01 00:23:43+00:00	300
2024-04-16 00:24:21+00:00	0
2024-04-16 00:25:13+00:00	0
2024-04-16 00:25:58+00:00	0
2024-04-16 00:26:19+00:00	0
2024-04-02 00:26:38+00:00	24
2024-04-16 00:26:54+00:00	0
2024-04-16 00:26:59+00:00	0
2024-04-16 00:27:17+00:00	0
2024-04-16 00:27:31+00:00	0
2024-04-16 00:27:50+00:00	0
2024-04-16 00:27:59+00:00	0
2024-04-16 00:28:04+00:00	0
2024-04-16 00:28:47+00:00	0
2024-04-16 00:28:56+00:00	0
2024-04-16 00:28:58+00:00	0
2024-04-16 00:28:59+00:00	0
2024-04-16 00:31:03+00:00	0
2024-04-16 00:36:01+00:00	0
2024-04-16 00:40:20+00:00	0
2024-04-16 00:42:45+00:00	0
2024-04-16 00:46:13+00:00	1
2024-04-16 00:46:56+00:00	1
2024-04-16 00:50:24+00:00	0
2024-04-16 00:51:43+00:00	0
2024-04-16 00:52:35+00:00	0
2024-04-16 00:54:42+00:00	0
2024-04-16 00:54:55+00:00	0
2024-04-16 00:55:13+00:00	0
2024-04-16 00:55:35+00:00	0
2024-04-16 00:55:54+00:00	0
2024-04-16 00:56:09+00:00	0
2024-04-16 00:56:18+00:00	0
2024-04-16 00:56:55+00:00	0
2024-04-16 00:57:43+00:00	0
2024-04-16 00:58:03+00:00	0
2024-04-16 00:58:16+00:00	0
2024-04-16 00:59:21+00:00	0
2024-04-16 00:59:37+00:00	0
2024-04-03 00:25:40+00:00	-1
2024-04-16 01:00:50+00:00	0
2024-04-16 01:01:37+00:00	0
2024-04-16 01:02:47+00:00	0
2024-04-16 01:03:05+00:00	0
2024-04-16 01:03:35+00:00	0
2024-04-16 01:03:42+00:00	0
2024-04-16 01:03:49+00:00	0
2024-04-16 01:04:16+00:00	0
2024-04-16 01:04:43+00:00	0
2024-04-16 01:05:10+00:00	0
2024-04-16 01:06:43+00:00	0
2024-04-16 01:07:27+00:00	0
2024-04-16 01:08:45+00:00	0
2024-04-16 01:09:35+00:00	0
2024-04-16 01:09:43+00:00	0
2024-04-16 01:10:26+00:00	0
2024-04-16 01:10:38+00:00	0
2024-04-16 01:10:43+00:00	0
2024-04-16 01:11:02+00:00	0
2024-04-16 01:11:06+00:00	0
2024-04-16 01:11:11+00:00	0
2024-04-16 01:11:44+00:00	0
2024-04-16 01:11:54+00:00	0
2024-04-16 01:12:26+00:00	0
2024-04-16 01:12:55+00:00	0
2024-04-16 01:14:31+00:00	0
2024-04-16 01:14:39+00:00	0
2024-04-16 01:15:08+00:00	0
2024-04-16 01:53:14+00:00	0
2024-04-16 01:54:26+00:00	0
2024-04-16 01:54:46+00:00	0
2024-04-16 01:54:59+00:00	0
2024-04-16 02:09:41+00:00	1
2024-04-16 02:14:08+00:00	1
2024-04-16 02:17:23+00:00	1
2024-04-16 02:17:59+00:00	1
2024-04-16 02:18:34+00:00	1
2024-04-16 02:22:11+00:00	1
2024-04-16 02:22:56+00:00	1
2024-04-16 02:23:23+00:00	1
2024-04-16 02:23:40+00:00	1
2024-04-16 02:25:46+00:00	1
2024-04-16 02:26:38+00:00	1
2024-04-16 02:28:18+00:00	1
2024-04-16 02:28:44+00:00	1
2024-04-16 02:31:40+00:00	1
2024-04-16 02:32:43+00:00	1
2024-04-16 02:34:47+00:00	1
2024-04-16 02:35:18+00:00	1
2024-04-16 02:35:43+00:00	1
2024-04-16 02:35:59+00:00	1
2024-04-16 02:36:43+00:00	1
2024-04-16 02:37:49+00:00	1
2024-04-16 02:38:02+00:00	1
2024-04-16 02:38:59+00:00	1
2024-04-16 02:39:36+00:00	1
2024-04-16 02:40:28+00:00	1
2024-04-16 02:40:54+00:00	1
2024-04-16 02:41:21+00:00	1
2024-04-16 02:41:55+00:00	1
2024-04-16 02:42:34+00:00	1
2024-04-16 02:42:53+00:00	1
2024-04-16 02:43:26+00:00	1
2024-04-16 02:44:02+00:00	1
2024-04-16 02:45:33+00:00	1
2024-04-16 02:45:50+00:00	1
2024-04-16 02:46:27+00:00	1
2024-04-16 02:46:52+00:00	1
2024-04-16 02:47:49+00:00	1
